cpufreq_before,duration,evidence,cpufreq_after,perf:task-clock,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cycles,perf:instructions,perf:branches,perf:branch-misses,perf:L1-dcache-loads,perf:L1-dcache-load-misses,perf:LLC-loads,perf:LLC-load-misses,timestamp,exit_code
2500000,317493346,49954166378,2500000,380.532366,0.000000,0.000000,3224.000000,949086709.000000,348673801.000000,87438511.000000,11762463.000000,107027847.000000,28421214.000000,14899915.000000,278976.000000,1783454529186889076,0
2500000,314891250,49954166378,2500000,377.661725,0.000000,0.000000,3224.000000,941928602.000000,348669332.000000,87437500.000000,11748573.000000,107026620.000000,28372148.000000,14794268.000000,245175.000000,1783454529614505510,0
2500000,317477297,49954166378,2500000,380.630345,0.000000,0.000000,3224.000000,949332218.000000,348671248.000000,87437837.000000,11745763.000000,107027139.000000,28420291.000000,15097750.000000,266704.000000,1783454530041151253,0
2500000,313232690,49954166378,2500000,375.938903,0.000000,0.000000,3224.000000,937633394.000000,348671872.000000,87438032.000000,11724765.000000,107027303.000000,28387963.000000,14460409.000000,235760.000000,1783454530470255219,0
2500000,316861135,49954166378,2500000,379.897482,0.000000,0.000000,3224.000000,947505487.000000,348670641.000000,87437772.000000,11739013.000000,107026991.000000,28424768.000000,14911816.000000,258150.000000,1783454530901210147,0
2500000,313075359,49954166378,2500000,375.720082,0.000000,0.000000,3224.000000,937085560.000000,348670331.000000,87437721.000000,11744687.000000,107026916.000000,28386218.000000,14421196.000000,233075.000000,1783454531353435870,0
2500000,317285409,49954166378,2500000,380.329654,0.000000,0.000000,3224.000000,948582765.000000,348671081.000000,87437900.000000,11769020.000000,107027140.000000,28357501.000000,15070900.000000,260805.000000,1783454531781351916,0
2500000,313492745,49954166378,2500000,376.095160,0.000000,0.000000,3224.000000,938020230.000000,348670440.000000,87437734.000000,11761016.000000,107026929.000000,28363290.000000,14524411.000000,237919.000000,1783454532214334441,0
2500000,314007111,49954166378,2500000,376.684399,0.000000,0.000000,3224.000000,939490750.000000,348670092.000000,87437642.000000,11730076.000000,107026811.000000,28383575.000000,14547234.000000,258417.000000,1783454532641578687,0
2500000,316083575,49954166378,2500000,379.098412,0.000000,0.000000,3224.000000,945511675.000000,348671765.000000,87437959.000000,11760251.000000,107027257.000000,28400195.000000,15041503.000000,236017.000000,1783454533072822564,0
2500000,315370250,49954166378,2500000,378.237298,0.000000,0.000000,3224.000000,943365920.000000,348669869.000000,87437598.000000,11755874.000000,107026755.000000,28386536.000000,14786063.000000,257270.000000,1783454533502865165,0
2500000,317689032,49954166378,2500000,380.860079,0.000000,0.000000,3224.000000,949905139.000000,348670703.000000,87437749.000000,11766637.000000,107026949.000000,28428878.000000,15198499.000000,237377.000000,1783454533931641274,0
2500000,315017144,49954166378,2500000,377.774259,0.000000,0.000000,3224.000000,942210186.000000,348672552.000000,87438050.000000,11765051.000000,107027483.000000,28335783.000000,14599351.000000,255636.000000,1783454534364751104,0
2500000,314545863,49954166378,2500000,377.301273,0.000000,0.000000,3224.000000,941029700.000000,348670241.000000,87437665.000000,11761175.000000,107026845.000000,28316760.000000,14776189.000000,236440.000000,1783454534794013060,0
2500000,314651799,49954166378,2500000,377.353464,0.000000,0.000000,3224.000000,941159864.000000,348672068.000000,87437927.000000,11773297.000000,107027253.000000,28317995.000000,14518686.000000,273068.000000,1783454535224797954,0
