duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after,perf:task-clock,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cycles,perf:instructions,perf:branches,perf:branch-misses,perf:L1-dcache-loads,perf:L1-dcache-load-misses,perf:LLC-loads,perf:LLC-load-misses
315053319,49954166378,0,1783280448968351919,2500000,2500000,377.904019,0.000000,0.000000,3224.000000,942540742.000000,348787034.000000,87461366.000000,11754932.000000,107052174.000000,28388946.000000,14719128.000000,240853.000000
313946523,49954166378,0,1783280449672008641,2500000,2500000,376.646768,0.000000,0.000000,3224.000000,939406294.000000,348822669.000000,87468532.000000,11714011.000000,107059886.000000,28407651.000000,14475172.000000,252782.000000
314628975,49954166378,0,1783280450383177113,2500000,2500000,377.408350,0.000000,0.000000,3224.000000,941304306.000000,348846430.000000,87473355.000000,11743895.000000,107065031.000000,28387161.000000,14699033.000000,237579.000000
313823104,49954166378,0,1783280451127056038,2500000,2500000,376.569380,0.000000,0.000000,3224.000000,939214433.000000,348978806.000000,87501815.000000,11725640.000000,107094191.000000,28388576.000000,14669610.000000,237646.000000
314686061,49954166378,0,1783280451836538685,2500000,2500000,377.547213,0.000000,0.000000,3224.000000,941652664.000000,348820173.000000,87468163.000000,11715176.000000,107059358.000000,28398299.000000,14782365.000000,244260.000000
314489506,49954166378,0,1783280452579783610,2500000,2500000,377.227258,0.000000,0.000000,3224.000000,940854565.000000,348845787.000000,87473263.000000,11717073.000000,107064878.000000,28414655.000000,14621769.000000,250036.000000
314162444,49954166378,0,1783280453328753660,2500000,2500000,376.929050,0.000000,0.000000,3224.000000,940109786.000000,348993693.000000,87504046.000000,11765668.000000,107097180.000000,28368062.000000,14594153.000000,246061.000000
317703012,49954166378,0,1783280454091248774,2500000,2500000,380.906821,0.000000,0.000000,3224.000000,950032693.000000,348976036.000000,87500779.000000,11759533.000000,107093436.000000,28436236.000000,15139443.000000,249382.000000
315598777,49954166378,0,1783280454818357949,2500000,2500000,378.519149,0.000000,0.000000,3224.000000,944074983.000000,348823199.000000,87468641.000000,11764949.000000,107060020.000000,28400158.000000,14808353.000000,251668.000000
317399469,49954166378,0,1783280455563308660,2500000,2500000,380.546348,0.000000,0.000000,3224.000000,949132309.000000,348840543.000000,87471901.000000,11740672.000000,107063724.000000,28416267.000000,15049859.000000,257404.000000
315693194,49954166378,0,1783280456275552919,2500000,2500000,378.726038,0.000000,0.000000,3224.000000,944592643.000000,349003266.000000,87506136.000000,11781884.000000,107099331.000000,28393903.000000,14734003.000000,249328.000000
314559591,49954166378,0,1783280456992612720,2500000,2500000,377.468527,0.000000,0.000000,3224.000000,941455926.000000,349042943.000000,87513922.000000,11703656.000000,107107747.000000,28391999.000000,14639644.000000,247837.000000
313947753,49954166378,0,1783280457704303372,2500000,2500000,376.787082,0.000000,0.000000,3224.000000,939755374.000000,348952611.000000,87495472.000000,11718290.000000,107088191.000000,28404909.000000,14679710.000000,228108.000000
313477279,49954166378,0,1783280458447839562,2500000,2500000,376.063079,0.000000,0.000000,3224.000000,937950175.000000,348900085.000000,87483545.000000,11776152.000000,107076340.000000,28364975.000000,14653491.000000,215512.000000
315991348,49954166378,0,1783280459156754718,2500000,2500000,378.929591,0.000000,0.000000,3224.000000,945099311.000000,349042088.000000,87512894.000000,11724031.000000,107107235.000000,28400003.000000,15058323.000000,244373.000000
314315180,49954166378,0,1783280459889004692,2500000,2500000,377.128180,0.000000,0.000000,3224.000000,940606976.000000,348966300.000000,87499845.000000,11791730.000000,107091702.000000,28384692.000000,14526414.000000,244365.000000
315217740,49954166378,0,1783280460639023007,2500000,2500000,378.171628,0.000000,0.000000,3224.000000,943208633.000000,348876847.000000,87481577.000000,11743194.000000,107072380.000000,28404672.000000,14729325.000000,264825.000000
313339713,49954166378,0,1783280461390207781,2500000,2500000,375.960657,0.000000,0.000000,3224.000000,937695260.000000,348843812.000000,87473007.000000,11737329.000000,107064574.000000,28373734.000000,14413923.000000,245734.000000
316378530,49954166378,0,1783280462104284695,2500000,2500000,379.491726,0.000000,0.000000,3224.000000,946501564.000000,348990002.000000,87503459.000000,11730464.000000,107096374.000000,28422006.000000,14957570.000000,253675.000000
313080281,49954166378,0,1783280462840316273,2500000,2500000,375.708432,0.000000,0.000000,3224.000000,937064913.000000,348882002.000000,87481749.000000,11734454.000000,107073137.000000,28379512.000000,14424602.000000,256133.000000
315188593,49954166378,0,1783280463588366895,2500000,2500000,378.133969,0.000000,0.000000,3224.000000,943114662.000000,348830203.000000,87470243.000000,11716237.000000,107061591.000000,28352735.000000,14889896.000000,250598.000000
315753619,49954166378,0,1783280464371796053,2500000,2500000,378.708462,0.000000,0.000000,3224.000000,944549818.000000,348938657.000000,87493298.000000,11762824.000000,107085391.000000,28406978.000000,14921057.000000,246669.000000
315767449,49954166378,0,1783280465102308286,2500000,2500000,378.875240,0.000000,0.000000,3224.000000,944963919.000000,348880988.000000,87481605.000000,11722745.000000,107072968.000000,28427175.000000,15018418.000000,244169.000000
313419125,49954166378,0,1783280465848880943,2500000,2500000,376.240517,0.000000,0.000000,3224.000000,938393577.000000,348998792.000000,87506604.000000,11741403.000000,107098757.000000,28394470.000000,14581174.000000,221947.000000
315226196,49954166378,0,1783280466580450167,2500000,2500000,378.354543,0.000000,0.000000,3224.000000,943663585.000000,348989439.000000,87504571.000000,11765196.000000,107096692.000000,28394081.000000,14954332.000000,224862.000000
313385818,49954166378,0,1783280467348966925,2500000,2500000,376.157700,0.000000,0.000000,3224.000000,938186171.000000,348956198.000000,87497735.000000,11714457.000000,107089427.000000,28393659.000000,14543027.000000,232287.000000
313440924,49954166378,0,1783280468064612815,2500000,2500000,376.284954,0.000000,0.000000,3224.000000,938501869.000000,348984499.000000,87503814.000000,11743500.000000,107095696.000000,28404349.000000,14755979.000000,215365.000000
312237655,49954166378,0,1783280468804879463,2500000,2500000,374.974937,0.000000,0.000000,3224.000000,935236214.000000,349014009.000000,87508952.000000,11769763.000000,107101794.000000,28368166.000000,14634538.000000,196332.000000
314536507,49954166378,0,1783280469503535965,2500000,2500000,377.516295,0.000000,0.000000,3224.000000,941575124.000000,348982356.000000,87502338.000000,11728435.000000,107094903.000000,28397632.000000,14943815.000000,205390.000000
313460110,49954166378,0,1783280470217616928,2500000,2500000,376.210815,0.000000,0.000000,3224.000000,938318435.000000,349011792.000000,87508563.000000,11785983.000000,107101295.000000,28376291.000000,14783341.000000,199981.000000
311253695,49954166378,0,1783280470927121768,2500000,2500000,373.802720,0.000000,0.000000,3224.000000,932312181.000000,348972706.000000,87500307.000000,11756187.000000,107092840.000000,28357375.000000,14353906.000000,195498.000000
